cement,slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,compressive_strength,water_cement_ratio,water_binder_ratio,slag_replacement_ratio,fly_ash_replacement_ratio,aggregate_paste_ratio,fine_to_coarse_ratio,total_binder,supplementary_replacement_ratio,superplasticizer_binder_ratio,paste_volume_proxy,log_age,cement_age_interaction,binder_age_interaction,water_binder_age
234.0,156.0,0.0,189.0,5.9,981.0,760.0,28,39.3,0.8076923076923077,0.4846153846153846,0.4,0.0,3.006908462867012,0.7747196738022426,390.0,0.4,0.01512820512820513,584.9,3.367295829986474,787.9472242168349,1313.245373694725,0.14391826827324858
250.0,180.0,95.0,159.0,9.5,860.0,800.0,28,67.87,0.636,0.3028571428571429,0.34285714285714286,0.18095238095238095,2.426900584795322,0.9302325581395349,525.0,0.5238095238095238,0.018095238095238095,693.5,3.367295829986474,841.8239574966185,1767.830310742899,0.08994075903879209
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28,58.52,0.3410526315789474,0.3410526315789474,0.0,0.0,2.6781789638932496,0.6340996168582376,475.0,0.0,0.02,646.5,3.367295829986474,1599.4655192435753,1599.4655192435753,0.10128383391260201
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28,53.58,0.5719298245614035,0.3431578947368421,0.4,0.0,2.689655172413793,0.6644034917555771,475.0,0.4,0.016,645.6,3.367295829986474,959.6793115461452,1599.4655192435753,0.10190904276391437
356.0,119.0,0.0,160.0,9.0,1061.0,657.0,28,59.0,0.449438202247191,0.3368421052631579,0.2505263157894737,0.0,2.705511811023622,0.6192271442035815,475.0,0.2505263157894737,0.018947368421052633,644.0,3.367295829986474,1198.757315475185,1599.4655192435753,0.10003341620997729
275.0,180.0,120.0,162.0,10.4,830.0,765.0,28,76.24,0.5890909090909091,0.2817391304347826,0.3130434782608696,0.20869565217391303,2.1641791044776117,0.9216867469879518,575.0,0.5217391304347826,0.018086956521739132,747.4,3.367295829986474,926.0063532462804,1936.1951022422227,0.0836692541017147
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,69.84,0.302,0.302,0.0,0.0,2.5929339477726576,0.6340755082284608,500.0,0.0,0.018,660.0,3.367295829986474,1683.647914993237,1683.647914993237,0.08968620972075776
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,3,14.4,0.9927272727272728,0.5307841866493843,0.0,0.4653272845106934,4.035774767146486,0.8958830548926013,308.6,0.4653272845106934,0.0,472.40000000000003,1.3862943611198906,228.73856958478194,427.8104398415983,0.38287985693067433
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,3,19.42,1.0612121212121213,0.41141917293233077,0.3019266917293233,0.3103853383458646,2.917263192941568,0.7422946907933984,425.6,0.612312030075188,0.019031954887218042,608.8000000000001,1.3862943611198906,228.73856958478194,590.0068800926255,0.29677620025805623
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,3,20.73,1.0106741573033708,0.42190431519699817,0.30440900562851786,0.2781425891181989,2.893122216724394,0.7413878685595156,426.4,0.5825515947467167,0.008442776735459663,609.9,1.3862943611198906,246.7603962793405,591.1159155815213,0.3043396316321817
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,3,14.94,1.0483870967741935,0.41206856069499886,0.30500117398450344,0.30194881427565157,2.9146990355836384,0.7419258670376628,425.9,0.606949988260155,0.01831415825311106,609.1999999999999,1.3862943611198906,232.0656760514697,590.4227684009613,0.29724463451046385
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,3,21.29,0.9095127610208817,0.43750000000000006,0.037946428571428575,0.48102678571428575,3.615489130434782,0.8510384577163868,358.4,0.5189732142857143,0.011439732142857142,519.3000000000001,1.3862943611198906,238.99714785706914,496.84789902536875,0.3155895401944608
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3,23.08,0.94985590778098,0.41500881390078065,0.12616469403173003,0.43691765298413493,3.2028830752802984,0.7886106141920095,397.1,0.563082347015865,0.016368672878368167,568.4000000000001,1.3862943611198906,240.52207165430102,550.4974908007085,0.2993655788699335
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,3,15.52,0.9820359281437125,0.4005862237420616,0.18417195896433808,0.407914020517831,3.0997558423439138,0.7645190112181078,409.4,0.5920859794821691,0.01929653150952614,581.3,1.3862943611198906,231.51115830702173,567.5489114424831,0.2889618792205545
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,3,15.82,0.9913693901035673,0.403418403184266,0.218684148911262,0.3743853898384453,2.9259259259259256,0.7412629070691025,427.1,0.5930695387497074,0.022711308826972604,609.1000000000001,1.3862943611198906,240.937959962637,592.0863216343052,0.29100486483864246
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,3,12.55,0.8754598003152916,0.5280507131537242,0.0,0.39683042789223455,3.8952499481435385,0.7404077849860983,315.5,0.39683042789223455,0.03137876386687797,492.0,1.3862943611198906,263.81181692111517,437.3758709333255,0.38090807260237924
250.0,0.0,95.7,191.8,5.3,948.9,857.2,3,8.49,0.7672,0.5548163147237489,0.0,0.27682962105872144,3.3601860465116276,0.9033617873327011,345.7,0.27682962105872144,0.015331212033555105,542.8,1.3862943611198906,346.5735902799726,479.24196063914616,0.4002153729281215
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,3,15.61,0.7456674473067915,0.41062677327830793,0.0,0.449316481815837,3.3196196745291644,0.7396512073591415,387.7,0.449316481815837,0.030177972659272634,558.6,1.3862943611198906,295.97384609909665,537.4663238061815,0.29620460473242577
194.7,0.0,100.5,170.2,7.5,998.0,901.8,3,12.18,0.8741653826399589,0.5765582655826558,0.0,0.3404471544715447,4.0820799312419425,0.9036072144288577,295.2,0.3404471544715447,0.02540650406504065,472.9,1.3862943611198906,269.9115121100427,409.23409540259166,0.4158988752698197
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3,11.98,0.7673031026252983,0.5217744116851502,0.0,0.31998918041655394,3.1956985424813364,0.7227865082407052,369.7,0.31998918041655394,0.015688395996754124,568.4,1.3862943611198906,348.5144023855405,512.5130253060236,0.3763806781004613
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,14,16.88,0.9927272727272728,0.5307841866493843,0.0,0.4653272845106934,4.035774767146486,0.8958830548926013,308.6,0.4653272845106934,0.0,472.40000000000003,2.70805020110221,446.82828318186466,835.704292060142,0.1960023438388803
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,14,33.09,1.0612121212121213,0.41141917293233077,0.3019266917293233,0.3103853383458646,2.917263192941568,0.7422946907933984,425.6,0.612312030075188,0.019031954887218042,608.8000000000001,2.70805020110221,446.82828318186466,1152.5461655891006,0.15192450005722866
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,14,34.24,1.0106741573033708,0.42190431519699817,0.30440900562851786,0.2781425891181989,2.893122216724394,0.7413878685595156,426.4,0.5825515947467167,0.008442776735459663,609.9,2.70805020110221,482.0329357961934,1154.7126057499822,0.15579634196784015
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,14,31.81,1.0483870967741935,0.41206856069499886,0.30500117398450344,0.30194881427565157,2.9146990355836384,0.7419258670376628,425.9,0.606949988260155,0.01831415825311106,609.1999999999999,2.70805020110221,453.32760366451,1153.3585806494311,0.15216429906922768
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,14,29.75,0.9095127610208817,0.43750000000000006,0.037946428571428575,0.48102678571428575,3.615489130434782,0.8510384577163868,358.4,0.5189732142857143,0.011439732142857142,519.3000000000001,2.70805020110221,466.867854670021,970.565192075032,0.1615553507176241
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,14,33.01,0.94985590778098,0.41500881390078065,0.12616469403173003,0.43691765298413493,3.2028830752802984,0.7886106141920095,397.1,0.563082347015865,0.016368672878368167,568.4000000000001,2.70805020110221,469.84670989123344,1075.3667348576878,0.1532500445271904
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,14,32.9,0.9820359281437125,0.4005862237420616,0.18417195896433808,0.407914020517831,3.0997558423439138,0.7645190112181078,409.4,0.5920859794821691,0.01929653150952614,581.3,2.70805020110221,452.24438358406906,1108.6757523312447,0.1479242237012512
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14,29.55,0.9913693901035673,0.403418403184266,0.218684148911262,0.3743853898384453,2.9259259259259256,0.7412629070691025,427.1,0.5930695387497074,0.022711308826972604,609.1000000000001,2.70805020110221,470.65912495156414,1156.608240890754,0.1489700608282925
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,14,19.42,0.8754598003152916,0.5280507131537242,0.0,0.39683042789223455,3.8952499481435385,0.7404077849860983,315.5,0.39683042789223455,0.03137876386687797,492.0,2.70805020110221,515.3419532697507,854.3898384477473,0.19499295579483755
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14,24.66,0.7672,0.5548163147237489,0.0,0.27682962105872144,3.3601860465116276,0.9033617873327011,345.7,0.27682962105872144,0.015331212033555105,542.8,2.70805020110221,677.0125502755525,936.172954521034,0.20487667270641136
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,14,29.59,0.7456674473067915,0.41062677327830793,0.0,0.449316481815837,3.3196196745291644,0.7396512073591415,387.7,0.449316481815837,0.030177972659272634,558.6,2.70805020110221,578.1687179353219,1049.9110629673269,0.15163189113376765
194.7,0.0,100.5,170.2,7.5,998.0,901.8,14,24.28,0.8741653826399589,0.5765582655826558,0.0,0.3404471544715447,4.0820799312419425,0.9036072144288577,295.2,0.3404471544715447,0.02540650406504065,472.9,2.70805020110221,527.2573741546003,799.4164193653723,0.21290530926937373
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,14,20.73,0.7673031026252983,0.5217744116851502,0.0,0.31998918041655394,3.1956985424813364,0.7227865082407052,369.7,0.31998918041655394,0.015688395996754124,568.4,2.70805020110221,680.8038205570956,1001.166159347487,0.19267530988634607
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,26.2,0.9927272727272728,0.5307841866493843,0.0,0.4653272845106934,4.035774767146486,0.8958830548926013,308.6,0.4653272845106934,0.0,472.40000000000003,3.367295829986474,555.6038119477682,1039.147493133826,0.15762921152416726
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28,46.39,1.0612121212121213,0.41141917293233077,0.3019266917293233,0.3103853383458646,2.917263192941568,0.7422946907933984,425.6,0.612312030075188,0.019031954887218042,608.8000000000001,3.367295829986474,555.6038119477682,1433.1211052422434,0.12218088154552889
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,28,39.16,1.0106741573033708,0.42190431519699817,0.30440900562851786,0.2781425891181989,2.893122216724394,0.7413878685595156,426.4,0.5825515947467167,0.008442776735459663,609.9,3.367295829986474,599.3786577375924,1435.8149419062324,0.12529469832732007
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,28,41.2,1.0483870967741935,0.41206856069499886,0.30500117398450344,0.30194881427565157,2.9146990355836384,0.7419258670376628,425.9,0.606949988260155,0.01831415825311106,609.1999999999999,3.367295829986474,563.6853219397358,1434.1312939912393,0.12237373295967705
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,28,33.69,0.9095127610208817,0.43750000000000006,0.037946428571428575,0.48102678571428575,3.615489130434782,0.8510384577163868,358.4,0.5189732142857143,0.011439732142857142,519.3000000000001,3.367295829986474,580.5218010896682,1206.8388254671522,0.12992621441334942
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28,38.2,0.94985590778098,0.41500881390078065,0.12616469403173003,0.43691765298413493,3.2028830752802984,0.7886106141920095,397.1,0.563082347015865,0.016368672878368167,568.4000000000001,3.367295829986474,584.2258265026533,1337.153174087629,0.12324691231612034
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,28,41.41,0.9820359281437125,0.4005862237420616,0.18417195896433808,0.407914020517831,3.0997558423439138,0.7645190112181078,409.4,0.5920859794821691,0.01929653150952614,581.3,3.367295829986474,562.3384036077412,1378.5709127964624,0.11896377507873156
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,28,37.81,0.9913693901035673,0.403418403184266,0.218684148911262,0.3743853898384453,2.9259259259259256,0.7412629070691025,427.1,0.5930695387497074,0.022711308826972604,609.1000000000001,3.367295829986474,585.2360152516493,1438.1720489872232,0.11980485931522282
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,28,24.85,0.8754598003152916,0.5280507131537242,0.0,0.39683042789223455,3.8952499481435385,0.7404077849860983,315.5,0.39683042789223455,0.03137876386687797,492.0,3.367295829986474,640.7963964464261,1062.3818343607327,0.15681744040761791
250.0,0.0,95.7,191.8,5.3,948.9,857.2,28,27.22,0.7672,0.5548163147237489,0.0,0.27682962105872144,3.3601860465116276,0.9033617873327011,345.7,0.27682962105872144,0.015331212033555105,542.8,3.367295829986474,841.8239574966185,1164.0741684263241,0.16476613363845063
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,28,44.64,0.7456674473067915,0.41062677327830793,0.0,0.449316481815837,3.3196196745291644,0.7396512073591415,387.7,0.449316481815837,0.030177972659272634,558.6,3.367295829986474,718.9176597021122,1305.500593285756,0.12194555928872972
194.7,0.0,100.5,170.2,7.5,998.0,901.8,28,37.27,0.8741653826399589,0.5765582655826558,0.0,0.3404471544715447,4.0820799312419425,0.9036072144288577,295.2,0.3404471544715447,0.02540650406504065,472.9,3.367295829986474,655.6124980983665,994.0257290120071,0.1712229321962994
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28,33.27,0.7673031026252983,0.5217744116851502,0.0,0.31998918041655394,3.1956985424813364,0.7227865082407052,369.7,0.31998918041655394,0.015688395996754124,568.4,3.367295829986474,846.5381716585996,1244.8892683459994,0.15495354077258072
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56,36.56,0.9927272727272728,0.5307841866493843,0.0,0.4653272845106934,4.035774767146486,0.8958830548926013,308.6,0.4653272845106934,0.0,472.40000000000003,4.04305126783455,667.1034591927008,1247.6856212537423,0.13128307099941158
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,56,53.72,1.0612121212121213,0.41141917293233077,0.3019266917293233,0.3103853383458646,2.917263192941568,0.7422946907933984,425.6,0.612312030075188,0.019031954887218042,608.8000000000001,4.04305126783455,667.1034591927008,1720.7226195903847,0.10175957356897085
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,56,48.59,1.0106741573033708,0.42190431519699817,0.30440900562851786,0.2781425891181989,2.893122216724394,0.7413878685595156,426.4,0.5825515947467167,0.008442776735459663,609.9,4.04305126783455,719.66312567455,1723.957060604652,0.1043529471301929
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,56,51.72,1.0483870967741935,0.41206856069499886,0.30500117398450344,0.30194881427565157,2.9146990355836384,0.7419258670376628,425.9,0.606949988260155,0.01831415825311106,609.1999999999999,4.04305126783455,676.8067822355038,1721.9355349707348,0.10192019180496366
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56,35.85,0.9095127610208817,0.43750000000000006,0.037946428571428575,0.48102678571428575,3.615489130434782,0.8510384577163868,358.4,0.5189732142857143,0.011439732142857142,519.3000000000001,4.04305126783455,697.0220385746765,1449.0295743919028,0.1082103517906475
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,56,53.77,0.94985590778098,0.41500881390078065,0.12616469403173003,0.43691765298413493,3.2028830752802984,0.7886106141920095,397.1,0.563082347015865,0.016368672878368167,568.4000000000001,4.04305126783455,701.4693949692945,1605.4956584571,0.10264742799639504
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,56,53.46,0.9820359281437125,0.4005862237420616,0.18417195896433808,0.407914020517831,3.0997558423439138,0.7645190112181078,409.4,0.5920859794821691,0.01929653150952614,581.3,4.04305126783455,675.1895617283699,1655.225189051465,0.09908017415683544
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56,48.99,0.9913693901035673,0.403418403184266,0.218684148911262,0.3743853898384453,2.9259259259259256,0.7412629070691025,427.1,0.5930695387497074,0.022711308826972604,609.1000000000001,4.04305126783455,702.6823103496449,1726.7871964921364,0.09978067960546443
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,56,31.72,0.8754598003152916,0.5280507131537242,0.0,0.39683042789223455,3.8952499481435385,0.7404077849860983,315.5,0.39683042789223455,0.03137876386687797,492.0,4.04305126783455,769.392656268915,1275.5826750018007,0.13060697927695264
250.0,0.0,95.7,191.8,5.3,948.9,857.2,56,39.64,0.7672,0.5548163147237489,0.0,0.27682962105872144,3.3601860465116276,0.9033617873327011,345.7,0.27682962105872144,0.015331212033555105,542.8,4.04305126783455,1010.7628169586376,1397.682823290404,0.13722712821816563
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,56,51.26,0.7456674473067915,0.41062677327830793,0.0,0.449316481815837,3.3196196745291644,0.7396512073591415,387.7,0.449316481815837,0.030177972659272634,558.6,4.04305126783455,863.1914456826764,1567.490976539455,0.10156358306538091
194.7,0.0,100.5,170.2,7.5,998.0,901.8,56,43.39,0.8741653826399589,0.5765582655826558,0.0,0.3404471544715447,4.0820799312419425,0.9036072144288577,295.2,0.3404471544715447,0.02540650406504065,472.9,4.04305126783455,787.1820818473869,1193.5087342647591,0.14260473770629656
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,56,39.27,0.7673031026252983,0.5217744116851502,0.0,0.31998918041655394,3.1956985424813364,0.7227865082407052,369.7,0.31998918041655394,0.015688395996754124,568.4,4.04305126783455,1016.4230887336059,1494.7160537184332,0.12905461175727595
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100,37.96,0.9927272727272728,0.5307841866493843,0.0,0.4653272845106934,4.035774767146486,0.8958830548926013,308.6,0.4653272845106934,0.0,472.40000000000003,4.61512051684126,761.4948852788078,1424.2261914972128,0.11500982145806898
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,100,55.02,1.0612121212121213,0.41141917293233077,0.3019266917293233,0.3103853383458646,2.917263192941568,0.7422946907933984,425.6,0.612312030075188,0.019031954887218042,608.8000000000001,4.61512051684126,761.4948852788078,1964.1952919676403,0.0891459218520949
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100,49.99,1.0106741573033708,0.42190431519699817,0.30440900562851786,0.2781425891181989,2.893122216724394,0.7413878685595156,426.4,0.5825515947467167,0.008442776735459663,609.9,4.61512051684126,821.4914519977442,1967.887388381113,0.09141783267791312
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100,53.66,1.0483870967741935,0.41206856069499886,0.30500117398450344,0.30194881427565157,2.9146990355836384,0.7419258670376628,425.9,0.606949988260155,0.01831415825311106,609.1999999999999,4.61512051684126,772.5711745192269,1965.5798281226923,0.08928663058555016
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,100,37.68,0.9095127610208817,0.43750000000000006,0.037946428571428575,0.48102678571428575,3.615489130434782,0.8510384577163868,358.4,0.5189732142857143,0.011439732142857142,519.3000000000001,4.61512051684126,795.6467771034332,1654.0591932359073,0.09479709108429511
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100,56.06,0.94985590778098,0.41500881390078065,0.12616469403173003,0.43691765298413493,3.2028830752802984,0.7886106141920095,397.1,0.563082347015865,0.016368672878368167,568.4000000000001,4.61512051684126,800.7234096719585,1832.6643572376643,0.08992372190202876
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100,56.81,0.9820359281437125,0.4005862237420616,0.18417195896433808,0.407914020517831,3.0997558423439138,0.7645190112181078,409.4,0.5920859794821691,0.01929653150952614,581.3,4.61512051684126,770.7251263124904,1889.4303395948116,0.08679864854672008
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100,50.94,0.9913693901035673,0.403418403184266,0.218684148911262,0.3743853898384453,2.9259259259259256,0.7412629070691025,427.1,0.5930695387497074,0.022711308826972604,609.1000000000001,4.61512051684126,802.107945827011,1971.117972742902,0.08741232254111943
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,100,33.56,0.8754598003152916,0.5280507131537242,0.0,0.39683042789223455,3.8952499481435385,0.7404077849860983,315.5,0.39683042789223455,0.03137876386687797,492.0,4.61512051684126,878.2574343548918,1456.0705230634173,0.1144175349759099
250.0,0.0,95.7,191.8,5.3,948.9,857.2,100,41.16,0.7672,0.5548163147237489,0.0,0.27682962105872144,3.3601860465116276,0.9033617873327011,345.7,0.27682962105872144,0.015331212033555105,542.8,4.61512051684126,1153.780129210315,1595.4471626720235,0.1202170805072461
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,100,52.96,0.7456674473067915,0.41062677327830793,0.0,0.449316481815837,3.3196196745291644,0.7396512073591415,387.7,0.449316481815837,0.030177972659272634,558.6,4.61512051684126,985.328230345609,1789.2822243793564,0.08897422543568903
194.7,0.0,100.5,170.2,7.5,998.0,901.8,100,44.28,0.8741653826399589,0.5765582655826558,0.0,0.3404471544715447,4.0820799312419425,0.9036072144288577,295.2,0.3404471544715447,0.02540650406504065,472.9,4.61512051684126,898.5639646289932,1362.3835765715398,0.1249281060979251
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100,40.15,0.7673031026252983,0.5217744116851502,0.0,0.31998918041655394,3.1956985424813364,0.7227865082407052,369.7,0.31998918041655394,0.015688395996754124,568.4,4.61512051684126,1160.2412979338926,1706.2100550762136,0.11305759183993525
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,57.03,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,3.367295829986474,1501.8139401739675,1848.6454106625742,0.08763173243804363
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,44.42,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,3.367295829986474,1501.8139401739675,1848.6454106625742,0.08763173243804363
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,51.02,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,3.367295829986474,1501.8139401739675,1848.6454106625742,0.08763173243804363
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28,53.39,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.01876138433515483,721.3,3.367295829986474,1501.8139401739675,1848.6454106625742,0.08763173243804363
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,35.36,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,1.3862943611198906,618.2872850594712,761.07560425482,0.21285664537706017
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,25.02,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,1.3862943611198906,618.2872850594712,761.07560425482,0.21285664537706017
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,23.35,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,1.3862943611198906,618.2872850594712,761.07560425482,0.21285664537706017
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,52.01,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,2.0794415416798357,927.4309275892067,1141.6134063822299,0.14190443025137345
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,38.02,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,2.0794415416798357,927.4309275892067,1141.6134063822299,0.14190443025137345
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,39.3,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,2.0794415416798357,927.4309275892067,1141.6134063822299,0.14190443025137345
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,61.07,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,4.04305126783455,1803.2008654542094,2219.635146041168,0.07298496795247418
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,56.14,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,4.04305126783455,1803.2008654542094,2219.635146041168,0.07298496795247418
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,55.25,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.021129326047358832,722.6,4.04305126783455,1803.2008654542094,2219.635146041168,0.07298496795247418
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56,54.77,0.3632286995515695,0.29508196721311475,0.04371584699453552,0.14389799635701275,2.361462728551336,0.7362978283350569,549.0,0.18761384335154827,0.01876138433515483,721.3,4.04305126783455,1803.2008654542094,2219.635146041168,0.07298496795247418
387.0,20.0,94.0,157.0,14.3,938.0,845.0,28,50.24,0.40568475452196384,0.313373253493014,0.03992015968063872,0.18762475049900199,2.709726443768997,0.9008528784648188,501.0,0.2275449101796407,0.028542914171656688,672.3,3.367295829986474,1303.1434862047654,1687.0152108232235,0.09306377262798224
387.0,20.0,94.0,157.0,13.9,938.0,845.0,28,46.68,0.40568475452196384,0.313373253493014,0.03992015968063872,0.18762475049900199,2.709726443768997,0.9008528784648188,501.0,0.2275449101796407,0.027744510978043913,671.9,3.367295829986474,1303.1434862047654,1687.0152108232235,0.09306377262798224
387.0,20.0,94.0,157.0,11.6,938.0,845.0,28,46.68,0.40568475452196384,0.313373253493014,0.03992015968063872,0.18762475049900199,2.709726443768997,0.9008528784648188,501.0,0.2275449101796407,0.023153692614770457,669.6,3.367295829986474,1303.1434862047654,1687.0152108232235,0.09306377262798224
387.0,20.0,94.0,157.0,14.3,938.0,845.0,3,22.75,0.40568475452196384,0.313373253493014,0.03992015968063872,0.18762475049900199,2.709726443768997,0.9008528784648188,501.0,0.2275449101796407,0.028542914171656688,672.3,1.3862943611198906,536.4959177533976,694.5334749210651,0.22605101938080566
387.0,20.0,94.0,157.0,13.9,938.0,845.0,3,25.51,0.40568475452196384,0.313373253493014,0.03992015968063872,0.18762475049900199,2.709726443768997,0.9008528784648188,501.0,0.2275449101796407,0.027744510978043913,671.9,1.3862943611198906,536.4959177533976,694.5334749210651,0.22605101938080566
387.0,20.0,94.0,157.0,11.6,938.0,845.0,3,34.77,0.40568475452196384,0.313373253493014,0.03992015968063872,0.18762475049900199,2.709726443768997,0.9008528784648188,501.0,0.2275449101796407,0.023153692614770457,669.6,1.3862943611198906,536.4959177533976,694.5334749210651,0.22605101938080566
387.0,20.0,94.0,157.0,14.3,938.0,845.0,7,36.84,0.40568475452196384,0.313373253493014,0.03992015968063872,0.18762475049900199,2.709726443768997,0.9008528784648188,501.0,0.2275449101796407,0.028542914171656688,672.3,2.0794415416798357,804.7438766300965,1041.8002123815977,0.1507006795872038
387.0,20.0,94.0,157.0,13.9,938.0,845.0,7,45.9,0.40568475452196384,0.313373253493014,0.03992015968063872,0.18762475049900199,2.709726443768997,0.9008528784648188,501.0,0.2275449101796407,0.027744510978043913,671.9,2.0794415416798357,804.7438766300965,1041.8002123815977,0.1507006795872038
